Volume,Subject,Session,Task,Run,Filepath
1516,sub-11461,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1517,sub-11461,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1518,sub-11461,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1519,sub-11461,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1520,sub-11461,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1521,sub-11461,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1522,sub-11461,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11461/ses-01/func/sub-11461_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1523,sub-11462,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11462/ses-01/func/sub-11462_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1524,sub-11462,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11462/ses-01/func/sub-11462_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1525,sub-11462,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11462/ses-01/func/sub-11462_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1526,sub-11462,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11462/ses-01/func/sub-11462_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1527,sub-11462,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11462/ses-01/func/sub-11462_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1528,sub-11472,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11472/ses-01/func/sub-11472_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1529,sub-11472,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11472/ses-01/func/sub-11472_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1530,sub-11472,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11472/ses-01/func/sub-11472_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1531,sub-11472,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11472/ses-01/func/sub-11472_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1532,sub-11472,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11472/ses-01/func/sub-11472_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1533,sub-11472,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11472/ses-01/func/sub-11472_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1534,sub-11492,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1535,sub-11492,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1536,sub-11492,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1537,sub-11492,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1538,sub-11492,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1539,sub-11492,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1540,sub-11492,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1541,sub-11492,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11492/ses-01/func/sub-11492_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1542,sub-11493,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1543,sub-11493,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1544,sub-11493,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1545,sub-11493,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1546,sub-11493,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1547,sub-11493,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1548,sub-11493,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1549,sub-11493,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11493/ses-01/func/sub-11493_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1550,sub-11498,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11498/ses-01/func/sub-11498_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1551,sub-11498,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11498/ses-01/func/sub-11498_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1552,sub-11498,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11498/ses-01/func/sub-11498_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1553,sub-11498,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11498/ses-01/func/sub-11498_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1554,sub-11498,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11498/ses-01/func/sub-11498_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1555,sub-11517,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1556,sub-11517,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1557,sub-11517,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1558,sub-11517,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1559,sub-11517,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1560,sub-11517,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1561,sub-11517,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1562,sub-11517,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11517/ses-01/func/sub-11517_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1563,sub-11518,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1564,sub-11518,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1565,sub-11518,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1566,sub-11518,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1567,sub-11518,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1568,sub-11518,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1569,sub-11518,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1570,sub-11518,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11518/ses-01/func/sub-11518_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1571,sub-11530,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1572,sub-11530,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1573,sub-11530,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1574,sub-11530,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1575,sub-11530,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1576,sub-11530,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1577,sub-11530,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1578,sub-11530,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11530/ses-01/func/sub-11530_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1579,sub-11533,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1580,sub-11533,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1581,sub-11533,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1582,sub-11533,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1583,sub-11533,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1584,sub-11533,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1585,sub-11533,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1586,sub-11533,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11533/ses-01/func/sub-11533_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1587,sub-11534,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1588,sub-11534,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1589,sub-11534,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1590,sub-11534,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1591,sub-11534,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1592,sub-11534,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1593,sub-11534,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1594,sub-11534,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11534/ses-01/func/sub-11534_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1595,sub-11536,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1596,sub-11536,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1597,sub-11536,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1598,sub-11536,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1599,sub-11536,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1600,sub-11536,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1601,sub-11536,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1602,sub-11536,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11536/ses-01/func/sub-11536_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1603,sub-11539,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1604,sub-11539,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1605,sub-11539,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1606,sub-11539,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1607,sub-11539,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1608,sub-11539,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1609,sub-11539,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1610,sub-11539,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11539/ses-01/func/sub-11539_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1611,sub-11542,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1612,sub-11542,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1613,sub-11542,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1614,sub-11542,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1615,sub-11542,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1616,sub-11542,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1617,sub-11542,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1618,sub-11542,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11542/ses-01/func/sub-11542_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1619,sub-11559,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1620,sub-11559,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1621,sub-11559,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1622,sub-11559,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1623,sub-11559,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1624,sub-11559,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1625,sub-11559,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1626,sub-11559,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11559/ses-01/func/sub-11559_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1627,sub-11563,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1628,sub-11563,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1629,sub-11563,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1630,sub-11563,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
1631,sub-11563,ses-01,trust,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-trust_run-1_part-mag_desc-brain_mask.nii.gz
1632,sub-11563,ses-01,trust,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-trust_run-2_part-mag_desc-brain_mask.nii.gz
1633,sub-11563,ses-01,sharedreward,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-sharedreward_run-1_part-mag_desc-brain_mask.nii.gz
1634,sub-11563,ses-01,sharedreward,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11563/ses-01/func/sub-11563_ses-01_task-sharedreward_run-2_part-mag_desc-brain_mask.nii.gz
1635,sub-11572,ses-01,ugr,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11572/ses-01/func/sub-11572_ses-01_task-ugr_run-1_part-mag_desc-brain_mask.nii.gz
1636,sub-11572,ses-01,ugr,2,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11572/ses-01/func/sub-11572_ses-01_task-ugr_run-2_part-mag_desc-brain_mask.nii.gz
1637,sub-11572,ses-01,doors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11572/ses-01/func/sub-11572_ses-01_task-doors_run-1_part-mag_desc-brain_mask.nii.gz
1638,sub-11572,ses-01,socialdoors,1,/ZPOOL/data/projects/rf1-sra-linux2/derivatives/fmriprep-24/sub-11572/ses-01/func/sub-11572_ses-01_task-socialdoors_run-1_part-mag_desc-brain_mask.nii.gz
